timestamp,tank_id,temp_c,do_mgL,ph,ammonia_mgL,turbidity_ntu,flow_Lmin
2026-03-16 11:20:00,T4,27.86,6.8,6.87,0.198,3.2,422.8
2026-03-21 16:40:00,T2,28.44,7.29,6.74,0.169,3.5,417.2
2026-03-14 03:30:00,T3,28.09,6.98,6.9,0.153,3.0,416.7
2026-05-19 02:50:00,T1,28.76,6.92,6.98,0.139,3.0,418.7
2026-03-26 21:40:00,T1,28.56,7.46,7.16,0.213,2.9,422.6
2026-03-21 04:10:00,T1,28.1,6.99,6.74,0.142,2.8,419.2
2026-04-29 10:10:00,T3,28.28,6.0,6.73,1.893,4.4,419.7
2026-04-22 02:10:00,T3,28.62,7.02,7.15,0.11,2.9,421.8
2026-03-11 20:30:00,T1,28.39,7.55,6.98,0.198,4.1,421.6
2026-05-06 11:50:00,T3,28.4,6.69,6.79,0.191,3.4,417.6
2026-05-01 15:10:00,T2,28.63,6.93,6.82,0.514,3.9,424.2
2026-05-05 19:00:00,T2,28.91,6.97,6.78,0.302,5.2,417.4
2026-04-03 11:00:00,T2,28.05,6.68,6.97,0.19,3.8,422.1
2026-03-28 10:10:00,T4,28.01,6.44,7.17,0.222,4.7,422.1
2026-05-16 20:50:00,T2,29.1,7.34,7.05,0.225,3.3,420.1
2026-03-29 19:50:00,T2,28.59,6.35,7.1,0.253,4.6,421.6
2026-05-15 00:00:00,T1,29.0,7.3,7.09,0.169,3.2,422.0
2026-04-03 12:20:00,T2,28.18,6.8,6.97,0.189,2.9,420.4
2026-04-23 12:10:00,T1,28.27,6.82,7.07,0.205,3.3,422.5
2026-03-13 17:30:00,T4,28.48,7.4,6.95,0.179,3.4,427.8
2026-05-10 17:20:00,T2,28.97,7.4,7.23,0.184,3.1,419.1
2026-05-07 08:30:00,T2,28.42,5.76,6.73,0.406,5.7,425.3
2026-03-26 21:40:00,T3,28.57,7.59,7.19,0.187,3.2,418.7
2026-04-07 03:50:00,T4,28.42,6.67,6.93,0.182,2.8,423.3
2026-05-18 19:30:00,T1,29.09,7.12,7.0,0.249,4.4,420.2
2026-04-18 03:50:00,T3,28.41,7.04,7.23,0.15,2.8,417.3
2026-05-22 17:00:00,T4,29.82,7.36,6.91,0.135,3.1,418.1
2026-04-04 19:20:00,T3,28.64,7.31,6.98,0.283,4.7,420.6
2026-04-01 13:30:00,T3,28.08,6.51,7.06,0.36,6.2,419.3
2026-03-09 08:50:00,T4,27.82,5.9,7.05,0.39,5.3,424.7
2026-05-06 17:30:00,T2,28.93,7.39,6.75,0.164,3.1,425.1
2026-04-25 18:20:00,T2,28.87,6.63,6.93,0.982,6.6,417.3
2026-03-21 01:00:00,T3,28.33,7.28,6.72,0.157,2.9,418.7
2026-05-23 06:30:00,T3,28.55,6.58,6.95,0.166,3.3,418.7
2026-04-25 06:30:00,T3,28.2,6.55,7.02,0.362,3.5,421.3
2026-03-19 02:20:00,T3,28.18,7.08,6.77,0.131,2.9,419.5
2026-04-15 18:10:00,T3,28.63,6.82,6.69,0.403,6.6,420.4
2026-04-22 17:20:00,T2,28.73,7.36,7.11,0.186,3.4,422.7
2026-05-25 00:30:00,T4,29.99,7.19,6.89,0.188,3.3,418.3
2026-03-09 18:10:00,T1,28.34,6.86,7.03,0.431,6.7,426.7
2026-05-04 22:50:00,T1,28.96,7.51,6.78,0.135,2.8,419.6
2026-04-05 12:40:00,T2,28.08,6.88,6.93,0.13,3.5,418.8
2026-03-03 05:40:00,T4,27.9,6.72,7.21,0.169,3.4,429.3
2026-05-10 23:50:00,T3,28.96,7.41,7.26,0.16,2.9,422.7
2026-05-06 04:20:00,T2,28.59,6.77,6.74,0.149,2.7,422.8
2026-05-05 12:50:00,T3,28.36,6.97,6.8,0.188,3.3,417.7
2026-04-13 18:00:00,T3,28.76,6.6,6.74,0.438,6.6,420.0
2026-03-26 09:50:00,T1,27.91,6.42,7.17,0.262,3.9,418.3
2026-03-08 13:40:00,T3,27.95,6.62,7.06,0.345,5.5,423.2
2026-03-13 04:40:00,T3,27.94,6.72,6.92,0.109,3.3,421.0
2026-04-15 02:20:00,T3,28.5,7.03,6.71,0.139,2.8,420.7
2026-05-25 20:50:00,T3,29.21,7.37,6.84,0.177,3.4,419.6
2026-05-13 06:10:00,T1,28.41,6.76,7.14,0.101,3.0,421.7
2026-03-28 23:20:00,T3,28.55,7.46,7.14,0.154,2.5,419.4
2026-04-27 10:50:00,T2,28.33,6.19,6.76,1.8,3.7,416.1
2026-05-06 14:30:00,T1,,,,,,
2026-04-18 10:20:00,T2,28.19,6.35,7.22,0.252,3.9,424.6
2026-05-16 00:30:00,T4,29.91,7.22,7.11,0.153,3.1,424.6
2026-03-13 08:30:00,T2,27.73,5.82,6.94,0.371,5.8,420.4
2026-05-06 13:00:00,T3,28.5,6.09,6.77,0.474,6.7,421.6
2026-05-27 21:50:00,T2,29.23,7.38,6.77,0.177,3.6,420.6
2026-03-09 05:00:00,T4,28.06,6.71,7.04,0.172,3.0,421.8
2026-04-15 01:30:00,T4,28.71,7.1,6.72,0.147,3.2,422.3
2026-03-13 15:30:00,T2,28.16,7.21,6.93,0.206,3.9,417.1
2026-04-14 07:10:00,T3,28.19,6.55,6.74,0.14,2.8,421.8
2026-04-20 18:30:00,T2,28.81,6.83,7.16,0.381,5.6,420.8
2026-04-14 09:20:00,T2,28.16,6.02,6.7,0.283,5.3,419.5
2026-04-25 00:20:00,T2,28.83,7.12,7.04,0.17,3.6,419.1
2026-03-20 07:10:00,T3,27.83,6.68,6.77,0.147,3.1,419.5
2026-04-30 09:40:00,T4,29.1,5.89,6.74,1.46,4.3,424.4
2026-04-22 18:10:00,T4,29.62,6.66,7.09,0.443,6.3,424.7
2026-05-07 19:00:00,T3,28.87,7.35,6.75,0.337,4.5,421.1
2026-04-21 01:20:00,T1,28.55,7.27,7.11,0.135,2.7,419.9
2026-05-08 10:30:00,T2,28.42,6.44,7.28,0.219,3.9,418.2
2026-04-08 21:00:00,T1,28.74,7.48,6.81,0.197,3.6,421.9
2026-05-14 21:30:00,T1,28.96,7.53,7.1,0.161,2.5,420.6
2026-04-10 03:10:00,T4,28.4,6.94,6.86,0.176,2.7,417.0
2026-05-07 08:40:00,T2,28.36,5.91,6.71,0.32,5.5,417.5
2026-04-28 12:30:00,T3,28.34,6.66,6.72,1.966,2.8,418.4
2026-05-24 09:40:00,T2,28.45,6.18,6.87,0.244,4.4,421.1
2026-03-17 08:50:00,T4,27.95,5.88,6.86,0.369,5.5,421.0
2026-04-24 14:40:00,T3,28.5,6.95,7.09,0.234,4.4,420.4
2026-03-29 10:30:00,T3,27.96,6.47,7.15,0.184,3.6,418.7
2026-05-07 04:00:00,T2,28.63,6.88,6.75,0.17,2.9,420.0
2026-04-30 19:20:00,T4,29.78,6.95,6.77,1.186,4.5,421.5
2026-04-21 07:50:00,T1,28.17,6.53,7.1,0.118,2.8,414.5
2026-04-10 08:40:00,T2,28.17,5.82,6.81,0.342,6.0,424.7
2026-03-29 16:30:00,T2,28.46,6.3,7.1,0.18,3.3,419.4
2026-04-03 06:10:00,T1,28.1,6.62,6.94,0.163,2.9,423.7
2026-05-08 14:30:00,T4,29.44,6.82,7.3,0.28,5.0,419.6
2026-04-16 07:30:00,T3,28.12,6.6,7.3,0.133,2.8,423.8
2026-05-08 10:50:00,T3,28.32,6.63,6.71,0.19,3.4,415.8
2026-03-14 15:40:00,T4,28.27,7.22,6.93,0.201,3.3,425.8
2026-05-12 21:40:00,T4,29.94,7.36,7.19,0.158,3.7,419.6
2026-05-19 05:10:00,T1,28.55,6.73,6.98,0.146,2.9,418.7
2026-03-09 00:40:00,T2,28.24,7.41,7.04,0.199,2.9,423.7
2026-03-22 07:10:00,T4,27.97,6.69,6.72,0.197,3.3,419.8
2026-04-12 19:50:00,T1,28.62,7.51,6.72,0.259,4.3,419.5
2026-05-12 15:40:00,T1,28.83,7.06,7.15,0.205,3.7,419.4
2026-05-18 08:20:00,T1,28.43,5.79,7.01,0.378,6.5,422.6
2026-03-12 05:30:00,T2,28.04,6.58,6.98,0.184,3.0,426.6
2026-03-01 21:00:00,T1,28.42,7.52,7.21,0.178,3.2,417.7
2026-05-03 05:20:00,T3,28.32,6.58,6.87,0.16,3.1,420.8
2026-04-14 21:20:00,T2,28.83,7.62,7.31,0.213,3.2,420.3
2026-04-22 03:00:00,T3,28.52,7.1,7.12,0.154,3.4,419.1
2026-05-09 13:10:00,T4,29.37,5.92,7.3,0.418,6.5,425.1
2026-05-17 18:50:00,T4,29.93,6.85,7.07,0.32,5.2,422.3
2026-03-17 01:40:00,T3,28.21,7.31,6.84,0.128,2.8,419.8
2026-03-16 12:40:00,T4,28.0,6.93,6.86,0.174,3.3,416.5
2026-04-16 22:40:00,T2,28.79,7.41,7.24,0.189,3.4,421.3
2026-03-23 09:30:00,T1,27.84,6.35,7.25,0.282,4.4,418.4
2026-04-08 14:50:00,T1,28.49,6.86,6.83,0.256,3.9,419.3
2026-03-09 14:10:00,T2,28.02,6.81,7.04,0.287,5.3,427.2
2026-03-26 18:10:00,T2,28.45,6.12,7.17,0.402,5.9,423.9
2026-03-24 02:30:00,T1,28.28,7.1,7.23,0.127,3.0,416.6
2026-03-12 22:50:00,T1,28.35,7.64,6.95,0.157,2.7,422.8
2026-03-03 01:20:00,T2,28.21,7.23,7.22,0.155,3.3,417.4
2026-04-25 09:40:00,T2,28.34,6.18,6.98,0.576,4.4,423.1
2026-03-29 12:00:00,T2,28.06,5.68,7.12,0.182,3.1,426.4
2026-05-14 02:30:00,T1,28.76,6.92,7.11,0.144,3.2,423.2
2026-04-11 04:40:00,T1,28.25,6.79,6.76,0.154,2.8,421.6
2026-05-19 00:20:00,T2,29.14,7.27,7.01,0.143,3.0,423.3
2026-04-02 09:30:00,T3,27.9,6.36,7.05,0.278,4.4,422.6
2026-05-07 11:30:00,T1,28.39,6.57,6.7,0.179,3.2,417.1
2026-05-06 11:10:00,T3,28.33,6.62,6.79,0.141,3.5,415.7
2026-04-14 18:20:00,T1,28.79,6.85,7.28,0.417,6.3,416.8
2026-05-14 12:30:00,T3,28.53,6.83,7.16,0.146,3.0,422.9
2026-05-19 02:00:00,T1,28.93,7.05,6.98,0.165,2.8,420.7
2026-04-29 05:30:00,T3,28.33,6.31,6.74,1.821,3.2,419.7
2026-04-06 21:00:00,T4,28.69,7.49,6.93,0.197,4.3,421.6
2026-05-22 12:30:00,T1,28.71,6.85,6.89,0.161,3.2,418.6
2026-03-08 12:30:00,T4,28.01,6.71,7.08,0.174,3.0,428.7
2026-03-04 19:10:00,T3,28.3,7.37,7.15,0.292,4.9,414.5
2026-03-15 11:30:00,T3,27.87,6.6,6.87,0.169,3.1,424.4
2026-05-12 08:10:00,T2,28.46,5.49,7.18,0.423,6.4,417.5
2026-04-13 17:00:00,T3,28.54,7.59,6.76,0.173,3.3,421.2
2026-03-06 09:50:00,T1,27.64,6.57,7.12,0.241,4.3,417.9
2026-04-11 18:30:00,T3,28.61,7.1,6.83,0.379,6.1,422.7
2026-03-25 18:40:00,T3,28.55,7.15,7.24,0.359,5.5,420.4
2026-05-29 14:20:00,T2,28.92,6.65,6.74,0.295,4.7,417.8
2026-03-06 12:10:00,T4,27.94,6.89,7.12,0.167,3.6,424.4
2026-05-22 16:10:00,T1,28.95,7.12,6.89,0.172,3.6,419.4
2026-04-07 15:40:00,T1,28.42,7.2,6.86,0.196,3.8,420.1
2026-03-25 23:40:00,T3,28.52,7.46,7.22,0.142,3.1,420.9
2026-04-11 20:50:00,T3,28.67,7.52,6.83,0.201,3.7,418.5
2026-04-03 02:40:00,T2,28.4,6.95,7.01,0.147,3.4,416.3
2026-05-05 20:20:00,T3,28.99,7.53,6.78,0.195,3.7,420.6
2026-05-10 10:50:00,T3,28.27,6.48,7.27,0.208,3.8,419.3
2026-05-19 03:50:00,T3,28.67,6.73,7.04,0.14,2.9,417.5
2026-04-24 15:10:00,T1,28.52,7.0,7.02,0.204,3.9,417.4
2026-04-01 14:40:00,T3,28.31,6.93,7.05,0.261,4.4,419.4
2026-03-12 11:00:00,T2,27.87,6.63,6.97,0.175,3.7,420.0
2026-03-02 10:00:00,T3,27.64,6.49,7.22,0.203,3.7,417.7
2026-04-21 18:30:00,T3,28.75,7.02,7.14,0.351,6.3,418.8
2026-05-22 08:00:00,T1,28.53,6.36,6.91,0.15,3.1,415.1
2026-04-22 12:40:00,T3,28.27,6.89,7.11,0.159,3.0,417.7
2026-03-08 07:40:00,T2,27.76,6.63,7.06,0.149,3.4,416.1
2026-05-23 04:40:00,T2,28.82,6.53,6.89,0.163,2.6,420.3
2026-03-14 13:00:00,T4,27.99,7.0,6.92,0.165,3.8,423.1
2026-03-22 22:20:00,T2,28.69,7.35,7.3,0.155,3.7,419.2
2026-04-25 07:10:00,T2,28.32,6.5,7.01,0.393,3.3,422.8
2026-05-29 07:50:00,T2,28.52,6.6,6.75,0.192,2.8,422.6
2026-03-12 00:50:00,T2,28.29,7.21,6.98,0.155,3.0,422.3
2026-03-10 06:30:00,T1,27.91,6.6,7.03,0.181,3.0,423.2
2026-05-28 11:00:00,T1,28.66,6.64,6.74,0.189,3.4,416.0
2026-04-28 23:20:00,T1,28.89,7.06,6.66,1.942,2.9,421.4
2026-03-05 14:00:00,T3,27.89,6.74,7.13,0.31,4.4,416.6
2026-03-13 20:40:00,T3,28.44,7.66,6.92,0.164,3.9,418.5
2026-04-12 15:50:00,T4,28.63,7.15,6.79,0.195,3.5,420.1
2026-03-12 06:30:00,T4,27.96,6.7,6.96,0.15,3.2,423.8
2026-05-25 03:20:00,T4,29.76,6.64,6.88,0.164,3.4,421.9
2026-04-03 04:30:00,T2,28.15,6.8,6.98,0.145,3.0,423.6
2026-05-22 01:00:00,T3,28.98,7.17,6.98,0.136,2.9,422.2
2026-05-15 13:40:00,T3,28.57,6.51,7.14,0.342,5.4,418.4
2026-04-03 15:00:00,T2,28.35,6.98,6.98,0.229,4.4,421.9
2026-04-19 20:30:00,T4,29.72,7.45,7.18,0.212,3.5,418.3
2026-05-04 12:40:00,T1,28.36,6.92,6.78,0.153,3.4,421.3
2026-05-28 05:30:00,T2,28.7,6.67,6.77,0.162,2.9,421.7
2026-04-18 12:00:00,T4,29.07,6.83,7.2,0.192,3.5,421.3
2026-04-02 20:30:00,T1,28.65,7.46,6.98,0.219,3.3,418.2
2026-04-17 19:40:00,T2,28.86,7.3,7.22,0.263,4.2,422.5
2026-04-30 00:20:00,T3,28.78,6.9,6.75,1.541,3.1,419.4
2026-05-13 04:10:00,T4,29.51,6.76,7.19,0.179,2.9,419.9
2026-04-06 05:00:00,T3,28.1,6.69,6.95,0.154,2.8,422.5
2026-05-15 03:30:00,T2,28.75,6.94,7.11,0.164,3.9,421.1
2026-04-03 11:40:00,T4,28.08,6.69,7.04,0.171,4.0,424.9
2026-03-23 10:20:00,T2,27.99,6.15,7.27,0.234,4.0,420.9
2026-05-26 13:20:00,T1,28.74,6.06,6.82,0.387,6.3,420.1
2026-05-05 11:40:00,T4,29.2,6.68,6.74,0.201,3.5,424.3
2026-03-05 22:30:00,T3,28.33,7.73,7.1,0.168,3.3,423.0
2026-03-15 15:10:00,T2,28.33,6.95,6.91,0.216,3.7,419.7
2026-05-04 14:10:00,T1,28.52,6.67,6.77,0.269,4.7,421.9
2026-04-15 18:10:00,T4,28.76,6.46,6.71,0.465,6.6,423.5
2026-05-10 09:50:00,T4,29.2,6.22,7.26,0.271,4.2,422.3
2026-05-27 10:00:00,T1,28.57,6.38,6.77,0.304,4.2,419.7
2026-03-14 21:30:00,T2,28.5,7.53,6.91,0.16,3.5,424.1
2026-04-27 23:50:00,T3,28.77,7.06,6.77,1.915,3.0,416.2
2026-03-12 23:20:00,T1,28.45,7.51,6.95,0.162,2.5,418.7
2026-03-05 00:00:00,T4,28.32,7.37,7.18,0.192,3.4,423.7
2026-04-07 18:20:00,T1,28.65,6.69,6.86,0.398,5.9,417.2
2026-04-03 10:40:00,T1,28.11,6.6,6.97,0.185,4.2,422.0
2026-04-05 08:20:00,T2,28.01,5.6,6.92,0.385,6.4,423.2
2026-03-17 22:40:00,T1,28.48,7.65,6.8,0.154,3.6,417.8
2026-05-20 07:10:00,T2,28.44,6.58,6.95,0.172,2.6,421.2
2026-03-19 15:00:00,T2,28.23,7.06,6.77,0.225,4.3,418.7
2026-03-20 22:20:00,T3,28.49,7.57,6.73,0.167,3.5,418.5
2026-04-13 02:10:00,T1,28.42,7.12,6.72,0.139,3.0,421.8
2026-04-21 17:50:00,T1,28.69,7.41,7.11,0.189,3.2,417.5
2026-03-07 19:00:00,T1,28.29,7.34,7.08,0.286,5.2,422.5
2026-05-24 17:20:00,T3,29.08,7.55,6.92,0.146,3.0,416.8
2026-04-28 08:20:00,T3,28.22,5.33,6.74,2.195,5.9,420.1
2026-03-31 11:00:00,T3,28.05,6.66,7.09,0.203,3.8,419.8
2026-05-24 04:40:00,T4,29.5,6.63,6.91,0.13,3.1,419.6
2026-04-16 08:00:00,T4,28.19,5.45,7.27,0.468,7.5,422.9
2026-03-09 13:20:00,T1,27.87,6.39,7.04,0.347,6.1,423.9
2026-05-05 09:10:00,T1,,,,,,
2026-03-31 03:50:00,T2,28.31,5.62,7.06,0.128,2.8,424.3
2026-04-25 10:10:00,T2,28.25,6.33,6.98,0.526,4.1,420.2
2026-03-19 00:50:00,T3,28.37,7.33,6.8,0.138,3.0,420.5
2026-04-29 22:40:00,T3,28.9,7.17,6.76,1.598,3.4,418.5
2026-04-05 17:00:00,T3,28.53,7.43,6.95,0.151,2.7,423.3
2026-04-14 22:00:00,T3,28.74,7.59,6.69,0.179,3.4,422.5
2026-04-24 20:40:00,T4,29.76,7.5,7.03,0.217,3.4,422.2
2026-03-30 13:30:00,T4,28.28,6.22,7.11,0.365,6.2,421.0
2026-03-01 10:40:00,T1,27.72,6.6,7.25,0.186,3.1,422.1
2026-03-04 20:40:00,T2,28.43,7.56,7.15,0.221,4.1,419.3
2026-04-14 19:40:00,T4,28.88,7.26,6.72,0.234,4.4,422.8
2026-04-23 22:10:00,T2,28.98,7.33,7.06,0.178,3.0,419.7
2026-03-14 08:20:00,T3,27.7,5.77,6.91,0.379,6.4,423.5
2026-03-31 18:50:00,T2,28.62,5.83,7.06,0.307,5.6,424.4
2026-04-21 13:20:00,T2,28.36,6.19,7.13,0.394,6.2,426.6
2026-03-19 22:50:00,T3,28.43,7.35,6.76,0.105,3.1,419.8
2026-03-26 20:10:00,T1,28.63,7.51,7.15,0.252,4.2,417.4
2026-04-11 19:00:00,T4,28.81,6.95,6.8,0.29,5.2,419.2
2026-03-10 20:40:00,T4,28.56,7.46,7.0,0.257,3.9,423.8
2026-03-29 20:20:00,T2,28.72,6.41,7.1,0.213,4.2,424.9
2026-05-23 18:40:00,T1,29.07,6.9,6.86,0.346,5.8,420.2
2026-04-25 04:10:00,T4,29.26,6.77,7.02,0.272,3.3,423.2
2026-05-26 06:50:00,T3,28.59,6.6,6.87,0.15,3.2,420.6
2026-05-16 22:30:00,T1,29.14,7.5,7.03,0.19,3.6,420.1
2026-03-15 08:40:00,T1,27.82,5.96,6.88,0.318,5.3,424.6
2026-04-05 06:30:00,T1,28.04,6.65,6.9,0.156,2.8,423.1
2026-03-29 04:10:00,T3,28.1,6.78,7.12,0.168,2.9,419.4
2026-03-01 00:30:00,T3,28.19,7.44,7.26,0.14,2.5,421.5
2026-04-29 02:30:00,T4,29.5,6.63,6.69,1.897,3.3,420.6
2026-05-08 07:20:00,T3,28.33,6.59,6.71,0.145,3.4,412.0
2026-04-04 06:40:00,T3,27.99,6.55,6.99,0.16,3.0,419.9
2026-03-14 11:00:00,T1,27.79,6.59,6.91,0.183,3.7,418.4
2026-03-24 19:10:00,T2,28.58,6.72,7.23,0.29,4.7,420.1
2026-05-22 07:20:00,T4,29.3,6.49,6.96,0.134,3.4,424.8
2026-03-13 18:40:00,T3,28.38,7.1,6.91,0.343,5.5,417.8
2026-03-09 10:30:00,T4,27.81,6.53,7.05,0.199,4.0,422.5
2026-03-08 03:50:00,T1,28.0,7.02,7.08,0.161,2.8,421.8
2026-05-04 13:00:00,T3,28.52,6.02,6.81,0.436,6.7,414.1
2026-04-08 19:50:00,T3,28.58,7.44,6.89,0.286,3.5,419.9
2026-04-20 17:20:00,T4,29.58,7.4,7.16,0.153,3.6,423.2
2026-05-15 17:40:00,T2,28.96,7.49,7.09,0.193,3.6,420.4
2026-03-10 13:30:00,T3,27.85,6.51,7.0,0.378,6.2,421.4
2026-03-29 00:00:00,T1,28.56,7.47,7.1,0.136,3.4,421.4
2026-04-05 03:00:00,T1,28.35,7.0,6.91,0.166,2.7,421.4
2026-03-31 13:40:00,T1,28.15,6.47,7.03,0.355,5.4,417.0
2026-03-22 12:40:00,T2,28.04,6.72,6.7,0.134,3.1,423.1
2026-05-06 17:40:00,T1,,,,,,
2026-04-26 12:50:00,T2,28.46,6.58,6.83,1.326,3.5,418.9
2026-04-10 17:50:00,T3,28.64,7.55,6.83,0.144,3.2,419.5
2026-03-14 11:00:00,T3,27.82,6.8,6.9,0.192,3.5,414.5
2026-04-07 10:30:00,T1,27.98,6.48,6.86,0.181,3.5,421.4
2026-04-03 17:50:00,T3,28.54,7.55,7.0,0.148,3.1,412.6
2026-03-17 18:20:00,T3,28.36,6.96,6.84,0.358,6.2,421.3
2026-05-14 04:10:00,T4,29.47,6.7,7.17,0.191,2.9,424.2
2026-04-18 21:40:00,T3,28.81,7.41,7.22,0.153,3.3,415.5
2026-05-10 18:30:00,T2,29.05,6.92,7.21,0.398,5.5,422.7
2026-03-13 19:30:00,T3,28.41,7.43,6.91,0.223,4.7,418.4
2026-03-10 20:30:00,T4,28.56,7.42,7.01,0.221,4.0,422.1
2026-04-06 16:10:00,T4,28.55,7.23,6.94,0.206,3.6,425.7
2026-04-11 05:40:00,T2,28.18,6.55,6.78,0.144,2.8,426.3
2026-03-25 16:10:00,T1,28.26,7.38,7.18,0.162,3.5,423.6
2026-05-17 22:50:00,T2,29.1,7.28,7.02,0.154,3.4,417.6
2026-03-15 11:50:00,T2,27.93,6.66,6.88,0.148,2.9,420.5
2026-05-29 07:30:00,T2,28.66,6.4,6.75,0.162,3.6,428.7
2026-04-15 07:10:00,T3,28.09,6.48,6.72,0.147,3.0,417.1
2026-04-29 14:40:00,T1,28.55,6.55,6.67,1.82,4.3,418.4
2026-03-27 17:00:00,T2,28.48,6.55,7.17,0.135,2.8,418.2
2026-03-17 00:50:00,T1,28.36,7.28,6.84,0.183,2.8,418.0
2026-03-05 15:50:00,T1,28.13,7.4,7.13,0.205,3.3,417.4
2026-05-14 21:10:00,T2,29.05,7.41,7.08,0.209,3.5,425.2
2026-04-28 15:10:00,T1,28.61,6.64,6.69,2.012,4.3,420.7
2026-04-09 01:30:00,T4,28.64,7.11,6.88,0.181,3.3,424.0
2026-03-02 21:00:00,T3,28.31,7.6,7.19,0.21,3.9,418.9
2026-05-15 11:20:00,T3,28.4,6.52,7.12,0.172,3.6,419.4
2026-05-25 20:00:00,T3,29.07,7.44,6.87,0.209,3.8,420.8
2026-03-23 15:50:00,T3,28.23,7.24,7.27,0.188,3.8,419.3
2026-05-03 18:10:00,T4,29.75,6.45,6.81,0.44,6.6,418.4
2026-05-04 13:00:00,T4,29.25,5.67,6.8,0.468,7.5,419.9
2026-04-02 19:10:00,T4,28.59,7.19,7.02,0.278,4.7,421.4
2026-04-06 11:10:00,T4,28.11,6.6,6.93,0.197,3.3,425.9
2026-03-12 19:40:00,T3,28.34,7.39,6.94,0.25,4.5,423.7
2026-05-29 21:40:00,T2,29.26,7.56,6.73,0.212,3.6,421.4
2026-05-26 03:20:00,T4,29.73,6.74,6.85,0.16,3.1,422.9
2026-05-01 17:50:00,T3,28.85,7.54,6.88,0.346,2.8,416.8
2026-03-31 21:20:00,T1,28.72,7.58,7.02,0.17,3.5,420.0
2026-03-11 07:20:00,T3,27.78,6.59,6.99,0.177,2.5,417.5
2026-03-30 15:10:00,T1,28.32,7.19,7.07,0.16,3.6,417.9
2026-05-26 02:50:00,T3,28.78,6.9,6.86,0.175,3.4,417.2
2026-05-26 18:40:00,T2,29.22,6.97,6.79,0.326,5.2,427.7
2026-04-25 00:10:00,T4,29.62,7.23,7.03,0.182,3.5,422.8
2026-04-02 19:10:00,T3,28.66,7.31,7.01,0.287,5.1,420.6
2026-03-06 17:30:00,T2,28.36,7.59,7.11,0.179,3.9,418.8
2026-03-10 05:20:00,T2,27.84,6.8,7.02,0.14,3.4,423.6
2026-04-07 08:50:00,T4,28.15,5.76,6.92,0.336,5.7,418.1
2026-03-13 12:40:00,T3,27.86,6.96,6.94,0.115,3.2,420.2
2026-04-18 20:30:00,T4,29.73,7.44,7.2,0.216,4.1,416.4
2026-04-19 11:50:00,T3,28.25,7.07,7.22,0.144,3.0,416.6
2026-04-02 04:30:00,T2,28.17,5.33,7.02,0.136,3.0,421.0
2026-05-01 15:00:00,T3,28.7,7.09,6.87,0.537,4.1,419.4
2026-04-06 03:10:00,T3,28.24,7.0,6.94,0.156,3.1,413.2
2026-05-29 18:30:00,T4,30.07,6.83,6.76,0.387,6.4,421.9
2026-03-10 11:00:00,T4,27.91,6.63,7.03,0.217,3.9,421.0
2026-04-07 20:00:00,T1,28.77,7.42,6.85,0.216,3.8,421.1
2026-05-12 17:30:00,T4,29.91,7.47,7.19,0.185,3.9,420.1
2026-05-17 16:10:00,T2,28.92,7.07,7.04,0.189,3.6,418.7
2026-04-08 22:00:00,T4,28.76,7.43,6.87,0.196,3.3,422.3
2026-03-02 05:30:00,T2,27.82,6.76,7.23,0.206,2.5,423.8
2026-03-16 05:00:00,T1,28.01,6.78,6.88,0.167,2.7,416.6
2026-03-29 08:20:00,T3,27.92,5.83,7.15,0.405,5.8,419.3
2026-05-17 06:20:00,T2,28.59,6.43,7.05,0.166,3.0,415.9
2026-04-17 12:50:00,T2,28.39,6.83,7.24,0.154,3.2,424.8
2026-04-26 03:20:00,T4,29.37,6.56,6.89,1.031,3.2,422.4
2026-03-17 16:50:00,T1,28.24,7.54,6.82,0.185,3.3,419.0
2026-03-29 20:40:00,T4,28.66,7.43,7.13,0.206,3.9,417.8
2026-04-22 12:50:00,T4,29.15,6.95,7.11,0.136,3.1,419.6
2026-03-01 02:10:00,T4,28.14,7.23,7.25,0.152,3.0,421.5
2026-04-30 23:30:00,T4,29.72,7.13,6.77,0.967,3.5,422.8
2026-04-09 22:10:00,T3,28.7,7.58,6.86,0.147,3.2,423.9
2026-05-07 05:50:00,T4,29.33,6.47,6.73,0.186,3.3,424.4
2026-04-29 22:50:00,T1,28.95,7.1,6.69,1.569,2.3,420.0
2026-03-18 22:20:00,T3,28.53,7.59,6.78,0.153,3.5,418.0
2026-03-29 02:50:00,T1,28.3,7.05,7.11,0.164,3.3,417.8
2026-04-23 02:40:00,T4,29.39,6.87,7.09,0.198,2.8,421.4
2026-05-25 15:30:00,T4,29.72,7.1,6.87,0.203,4.0,425.9
2026-05-29 12:50:00,T4,29.66,6.9,6.78,0.175,3.4,424.6
2026-04-04 06:00:00,T1,28.18,6.56,6.94,0.179,2.8,418.0
2026-03-03 05:00:00,T2,27.8,6.74,7.2,0.171,3.2,425.6
2026-03-02 19:20:00,T2,28.37,7.21,7.2,0.3,5.4,421.9
2026-05-10 19:40:00,T4,29.92,7.27,7.25,0.238,4.2,425.9
2026-03-11 06:20:00,T1,27.81,6.69,6.99,0.13,2.8,416.7
2026-03-02 14:20:00,T3,28.02,6.78,7.2,0.284,5.0,420.4
2026-05-02 19:20:00,T1,28.94,7.2,6.81,0.262,4.7,416.9
2026-04-09 08:10:00,T3,28.03,5.9,6.88,0.431,6.4,418.4
2026-05-15 04:50:00,T4,29.48,6.63,7.13,0.146,2.8,423.6
